sample	Chrom	Start	End	value
TCGA-W5-AA2I-01A	4	75256588	83979754	0.2205
TCGA-W5-AA2I-01A	4	83980140	98862518	0.249
TCGA-W5-AA2I-01A	4	98862679	103915696	0.225
TCGA-W5-AA2I-01A	4	103924246	131931140	-0.4927
TCGA-W5-AA2I-01A	4	131934722	138994808	0.254
TCGA-W5-AA2I-01A	4	138995124	139094279	0.0693
TCGA-W5-AA2I-01A	4	139094295	142555028	0.2367
TCGA-W5-AA2I-01A	4	142555453	142556648	-1.1858
TCGA-W5-AA2I-01A	4	142557882	152392333	0.2292
TCGA-W5-AA2I-01A	4	152407528	153588385	-0.529
TCGA-W5-AA2I-01A	4	153589120	160728521	0.1896
TCGA-W5-AA2I-01A	4	160731978	187842528	-0.4967
TCGA-W5-AA2I-01A	5	913983	40251222	0.1928
TCGA-W5-AA2I-01A	5	40252192	40998133	0.1387
TCGA-W5-AA2I-01A	5	41000569	74741561	0.1696
TCGA-W5-AA2I-01A	5	74744950	82728534	0.1493
TCGA-W5-AA2I-01A	5	82728629	130590051	0.1801
TCGA-W5-AA2I-01A	5	130591547	133233203	0.1321
TCGA-W5-AA2I-01A	5	133233558	133887356	0.2055
TCGA-W5-AA2I-01A	5	133887394	134800528	0.1234
TCGA-W5-AA2I-01A	5	134800643	137805128	0.1914
TCGA-W5-AA2I-01A	5	137812365	140736849	0.1103
TCGA-W5-AA2I-01A	5	140737274	171847221	0.1719
TCGA-W5-AA2I-01A	5	171848240	178012562	0.1406
TCGA-W5-AA2I-01A	5	178050723	178055518	-0.7565
TCGA-W5-AA2I-01A	5	178056117	180934240	0.1285
TCGA-W5-AA2I-01A	6	1011760	21894265	0.1916
TCGA-W5-AA2I-01A	6	21898678	24283600	0.2465
TCGA-W5-AA2I-01A	6	24284865	38781263	0.1756
TCGA-W5-AA2I-01A	6	38781557	40890998	0.2229
TCGA-W5-AA2I-01A	6	40891432	45479957	0.1784
TCGA-W5-AA2I-01A	6	45480129	61530738	0.2309
TCGA-W5-AA2I-01A	6	61596503	64044347	-0.5036
TCGA-W5-AA2I-01A	6	64049702	66546803	-0.4183
TCGA-W5-AA2I-01A	6	66547121	103923940	-0.4964
TCGA-W5-AA2I-01A	6	103923997	114100863	-0.529
TCGA-W5-AA2I-01A	6	114102592	147968289	-0.4999
TCGA-W5-AA2I-01A	6	147968711	170596889	-0.5247
TCGA-W5-AA2I-01A	7	664936	4535949	0.1919
TCGA-W5-AA2I-01A	7	4536283	7315484	0.1444
TCGA-W5-AA2I-01A	7	7315878	23197178	0.2217
TCGA-W5-AA2I-01A	7	23200958	23778957	0.133
TCGA-W5-AA2I-01A	7	23784394	42213714	0.2216
TCGA-W5-AA2I-01A	7	42216003	45105970	0.1671
TCGA-W5-AA2I-01A	7	45107057	48902369	0.2258
TCGA-W5-AA2I-01A	7	48907085	48920998	-1.0253
TCGA-W5-AA2I-01A	7	48922375	55344712	0.2307
TCGA-W5-AA2I-01A	7	55347293	72343854	0.1768
TCGA-W5-AA2I-01A	7	72344429	72345820	-1.4456
TCGA-W5-AA2I-01A	7	72346893	77716527	0.1369
TCGA-W5-AA2I-01A	7	77720614	81104662	0.2283
TCGA-W5-AA2I-01A	7	81105638	91383457	0.2496
TCGA-W5-AA2I-01A	7	91386146	98331352	0.2188
TCGA-W5-AA2I-01A	7	98334405	103421970	0.1538
TCGA-W5-AA2I-01A	7	103425111	110387920	0.2188
TCGA-W5-AA2I-01A	7	110388217	127123253	0.2413
TCGA-W5-AA2I-01A	7	127130512	150961162	0.2122
TCGA-W5-AA2I-01A	7	150968452	151093442	0.4965
TCGA-W5-AA2I-01A	7	151098583	158592540	0.2097
TCGA-W5-AA2I-01A	8	667625	1702852	0.0589
TCGA-W5-AA2I-01A	8	1702927	4356758	0.0101
TCGA-W5-AA2I-01A	8	4356831	39558024	0.0647
TCGA-W5-AA2I-01A	8	39564532	39578385	-0.7403
TCGA-W5-AA2I-01A	8	39578770	46560145	0.042
TCGA-W5-AA2I-01A	8	46565979	82129772	0.1189
TCGA-W5-AA2I-01A	8	82135147	107947075	0.1384
TCGA-W5-AA2I-01A	8	107950630	119334380	0.1694
TCGA-W5-AA2I-01A	8	119334470	136494246	0.1442
TCGA-W5-AA2I-01A	8	136497163	144097024	0.1296
TCGA-W5-AA2I-01A	8	144097954	144182542	-0.0155
TCGA-W5-AA2I-01A	9	789794	13432829	0.1669
TCGA-W5-AA2I-01A	9	13435676	77036716	-0.5113
TCGA-W5-AA2I-01A	9	77039557	79033068	0.1613
TCGA-W5-AA2I-01A	9	79034901	124021532	-0.5074
TCGA-W5-AA2I-01A	9	124024454	134324562	-0.5554
TCGA-W5-AA2I-01A	9	134333257	134336524	-2.4884
TCGA-W5-AA2I-01A	9	134337378	138044505	-0.5622
TCGA-W5-AA2I-01A	10	366509	43510404	0.196
TCGA-W5-AA2I-01A	10	43515126	62544736	0.2321
TCGA-W5-AA2I-01A	10	62545384	63537817	0.1943
TCGA-W5-AA2I-01A	10	63541565	64151533	-0.4626
TCGA-W5-AA2I-01A	10	64152092	64152095	-2.116
TCGA-W5-AA2I-01A	10	64154712	65410664	-0.4356
TCGA-W5-AA2I-01A	10	65414695	65442030	-3.1814
TCGA-W5-AA2I-01A	10	65443305	70051381	-0.4595
TCGA-W5-AA2I-01A	10	70055076	70096875	0.1739
TCGA-W5-AA2I-01A	10	70100110	132082131	-0.4566
TCGA-W5-AA2I-01A	10	132096453	133411599	0.2225
TCGA-W5-AA2I-01A	11	456012	2600344	0.1875
TCGA-W5-AA2I-01A	11	2601779	58519413	-0.5179
TCGA-W5-AA2I-01A	11	58524692	59327419	0.1354
TCGA-W5-AA2I-01A	11	59328307	61175599	0.1053
TCGA-W5-AA2I-01A	11	61180979	69012165	0.0644
TCGA-W5-AA2I-01A	11	69017247	78589267	0.0994
TCGA-W5-AA2I-01A	11	78592867	118406226	0.14
TCGA-W5-AA2I-01A	11	118409969	119060527	0.0143
TCGA-W5-AA2I-01A	11	119061593	134272740	0.1281
TCGA-W5-AA2I-01A	12	780472	2266652	1.0863
TCGA-W5-AA2I-01A	12	2272178	4024253	0.6178
TCGA-W5-AA2I-01A	12	4027378	12353917	0.1761
TCGA-W5-AA2I-01A	12	12354201	48044552	0.2068
TCGA-W5-AA2I-01A	12	48044688	57837157	0.1624
TCGA-W5-AA2I-01A	12	57837372	71933242	0.2087
TCGA-W5-AA2I-01A	12	71933264	91163809	0.2242
TCGA-W5-AA2I-01A	12	91164606	108402489	0.2026
TCGA-W5-AA2I-01A	12	108402517	109765331	0.1783
TCGA-W5-AA2I-01A	12	109766404	112526590	0.132
TCGA-W5-AA2I-01A	12	112527338	119854620	0.1893
TCGA-W5-AA2I-01A	12	119857421	123538534	0.1345
TCGA-W5-AA2I-01A	12	123539699	132605822	0.1924
TCGA-W5-AA2I-01A	13	18874255	24858357	-0.5151
TCGA-W5-AA2I-01A	13	24863671	31605550	-0.5504
TCGA-W5-AA2I-01A	13	31606091	52156124	-0.5104
TCGA-W5-AA2I-01A	13	52157669	109689487	-0.4875
TCGA-W5-AA2I-01A	13	109689785	114226675	-0.5351
TCGA-W5-AA2I-01A	14	20033191	20119016	0.113
TCGA-W5-AA2I-01A	14	20123746	20127856	-0.6259
TCGA-W5-AA2I-01A	14	20131356	24111279	0.1195
TCGA-W5-AA2I-01A	14	24115054	33814822	0.1805
TCGA-W5-AA2I-01A	14	33814908	35867920	0.1289
TCGA-W5-AA2I-01A	14	35870975	49450006	0.1823
TCGA-W5-AA2I-01A	14	49452416	50607439	0.1099
TCGA-W5-AA2I-01A	14	50609244	60339006	0.1795
TCGA-W5-AA2I-01A	14	60339945	74133944	-0.5820000000000001
TCGA-W5-AA2I-01A	14	74139474	77917683	0.1516
TCGA-W5-AA2I-01A	14	77919996	88629506	-0.5558
TCGA-W5-AA2I-01A	14	88629568	97077313	-0.604
TCGA-W5-AA2I-01A	14	97079348	105533894	-0.5637
TCGA-W5-AA2I-01A	15	23437561	39516240	0.1926
TCGA-W5-AA2I-01A	15	39517609	45173241	0.1477
TCGA-W5-AA2I-01A	15	45174894	49930436	0.2097
TCGA-W5-AA2I-01A	15	49935484	52148289	0.1524
TCGA-W5-AA2I-01A	15	52149023	62835806	0.1967
TCGA-W5-AA2I-01A	15	62836749	62836854	-1.3536
TCGA-W5-AA2I-01A	15	62836930	63903687	0.1863
TCGA-W5-AA2I-01A	15	63906378	79017218	0.1613
TCGA-W5-AA2I-01A	15	79019725	101344124	0.1847
TCGA-W5-AA2I-01A	16	603333	50577204	0.1628
TCGA-W5-AA2I-01A	16	50581641	57083419	0.2063
TCGA-W5-AA2I-01A	16	57083483	58887000	0.1584
TCGA-W5-AA2I-01A	16	58887034	66453022	0.217
TCGA-W5-AA2I-01A	16	66453303	75694821	0.162
TCGA-W5-AA2I-01A	16	75697149	86753844	0.1972
TCGA-W5-AA2I-01A	16	86756098	89317317	0.1642
TCGA-W5-AA2I-01A	17	1074619	7034313	0.1657
TCGA-W5-AA2I-01A	17	7044260	7989856	-0.5112
TCGA-W5-AA2I-01A	17	7994460	33041757	0.175
TCGA-W5-AA2I-01A	17	33042038	34852943	0.2336
TCGA-W5-AA2I-01A	17	34854889	40406865	0.159
TCGA-W5-AA2I-01A	17	40408095	41660480	0.2323
TCGA-W5-AA2I-01A	17	41661019	51491495	0.1565
TCGA-W5-AA2I-01A	17	51494146	57717508	0.22
TCGA-W5-AA2I-01A	17	57717849	70314116	0.1744
TCGA-W5-AA2I-01A	17	70318291	72860654	0.2194
TCGA-W5-AA2I-01A	17	72860705	82959812	0.1724
TCGA-W5-AA2I-01A	18	326691	26390258	0.1679
TCGA-W5-AA2I-01A	18	26390616	76203749	0.1899
TCGA-W5-AA2I-01A	18	76209315	79349796	0.1696
TCGA-W5-AA2I-01A	19	283868	464681	0.1146
TCGA-W5-AA2I-01A	19	468402	1412986	0.5392
TCGA-W5-AA2I-01A	19	1416216	16903438	0.1091
TCGA-W5-AA2I-01A	19	16909878	19207970	0.5117
TCGA-W5-AA2I-01A	19	19211503	23807017	0.1249
TCGA-W5-AA2I-01A	19	23812753	30793899	0.17
TCGA-W5-AA2I-01A	19	30797211	30797633	-1.0232
TCGA-W5-AA2I-01A	19	30799692	32124321	0.1785
TCGA-W5-AA2I-01A	19	32124693	58370362	0.1311
TCGA-W5-AA2I-01A	20	472817	6279078	0.1536
TCGA-W5-AA2I-01A	20	6279215	25519181	0.1998
TCGA-W5-AA2I-01A	20	25519247	37449677	0.1309
TCGA-W5-AA2I-01A	20	37450153	47054455	0.1739
TCGA-W5-AA2I-01A	20	47055218	52092891	0.1484
TCGA-W5-AA2I-01A	20	52094848	63588502	0.1888
TCGA-W5-AA2I-01A	21	13974127	14560961	0.1195
TCGA-W5-AA2I-01A	21	14561690	30998879	0.1642
TCGA-W5-AA2I-01A	21	31000700	46262057	0.1384
TCGA-W5-AA2I-01A	22	16934932	17749602	0.127
TCGA-W5-AA2I-01A	22	17752342	28673885	0.1709
TCGA-W5-AA2I-01A	22	28680160	29795648	0.1128
TCGA-W5-AA2I-01A	22	29797638	30469352	0.5647
TCGA-W5-AA2I-01A	22	30470393	40043123	0.1529
TCGA-W5-AA2I-01A	22	40043172	42201809	0.1096
TCGA-W5-AA2I-01A	22	42201830	48940621	0.1678
TCGA-W5-AA2I-01A	X	3236359	17062209	0.0271
TCGA-W5-AA2I-01A	X	17062369	17062966	-4.9887
TCGA-W5-AA2I-01A	X	17063569	113472348	0.0502
TCGA-W5-AA2I-01A	X	113472386	113474427	-3.1755
TCGA-W5-AA2I-01A	X	113474534	153558270	0.0477
TCGA-W5-AA2I-01A	X	153559975	153568278	-5.035
TCGA-W5-AA2I-01A	X	153568702	155677414	-0.003
TCGA-W6-AA0S-01A	1	3301765	114714900	-0.518
TCGA-W6-AA0S-01A	1	114717147	186170819	0.1967
TCGA-W6-AA0S-01A	1	186172704	186178825	-1.3057
TCGA-W6-AA0S-01A	1	186179178	199517915	0.1954
TCGA-W6-AA0S-01A	1	199524498	199527234	-0.6952
TCGA-W6-AA0S-01A	1	199529307	247650984	0.1944
TCGA-W6-AA0S-01A	2	480597	53327805	0.1778
TCGA-W6-AA0S-01A	2	53327873	53327980	-2.6465
TCGA-W6-AA0S-01A	2	53328001	135718135	0.1682
TCGA-W6-AA0S-01A	2	135720540	189576709	0.10300000000000001
TCGA-W6-AA0S-01A	2	189576921	241537572	0.1676
TCGA-W6-AA0S-01A	3	2170634	91462299	-0.5157
TCGA-W6-AA0S-01A	3	94015345	138659336	0.1915
TCGA-W6-AA0S-01A	3	138664090	138733322	0.5976
TCGA-W6-AA0S-01A	3	138735767	164970246	0.1939
TCGA-W6-AA0S-01A	3	164971465	169178034	0.2948
TCGA-W6-AA0S-01A	3	169186728	185839241	0.5818
TCGA-W6-AA0S-01A	3	185841823	186623604	0.496
TCGA-W6-AA0S-01A	3	186625698	197812401	0.5803
TCGA-W6-AA0S-01A	4	1059384	48067890	0.1954
TCGA-W6-AA0S-01A	4	51832470	52046423	-0.5128
TCGA-W6-AA0S-01A	4	52054323	52839409	0.1898
TCGA-W6-AA0S-01A	4	52841777	55892683	-0.5136
TCGA-W6-AA0S-01A	4	55893893	56097390	0.6678
TCGA-W6-AA0S-01A	4	56099009	75416232	0.1908
TCGA-W6-AA0S-01A	4	75422035	76281708	0.6347
TCGA-W6-AA0S-01A	4	76282128	76621245	0.2084
TCGA-W6-AA0S-01A	4	76636805	79547569	-0.4856
TCGA-W6-AA0S-01A	4	79551905	79801060	0.2201
TCGA-W6-AA0S-01A	4	79806062	79935468	0.7015
TCGA-W6-AA0S-01A	4	79975155	80101992	0.9774
TCGA-W6-AA0S-01A	4	80104740	83240166	0.6442
TCGA-W6-AA0S-01A	4	83240280	187834702	-0.5029
TCGA-W6-AA0S-01A	4	187835070	187842528	-0.017
TCGA-W6-AA0S-01A	5	913983	180934240	0.1952
TCGA-W6-AA0S-01A	6	1011760	36560759	-0.5147
TCGA-W6-AA0S-01A	6	36561254	36663879	0.0934
TCGA-W6-AA0S-01A	6	36669906	63448172	-0.5154
TCGA-W6-AA0S-01A	6	63449746	63605276	0.0485
TCGA-W6-AA0S-01A	6	63605305	66283625	-0.5117
TCGA-W6-AA0S-01A	6	66403730	67237452	0.8914
TCGA-W6-AA0S-01A	6	67237972	67690641	0.4222
TCGA-W6-AA0S-01A	6	67700993	67728961	1.1232
TCGA-W6-AA0S-01A	6	67815618	67841119	0.1179
TCGA-W6-AA0S-01A	6	67842041	68303616	0.7853
TCGA-W6-AA0S-01A	6	68304234	68385514	0.5539
TCGA-W6-AA0S-01A	6	68389957	68558014	-0.3077
TCGA-W6-AA0S-01A	6	68561548	68845289	0.2538
TCGA-W6-AA0S-01A	6	68845459	69961210	0.9225
TCGA-W6-AA0S-01A	6	69961403	170596889	-0.5117
TCGA-W6-AA0S-01A	7	664936	7523780	0.1902
TCGA-W6-AA0S-01A	7	7524293	7584954	-0.5176
TCGA-W6-AA0S-01A	7	7592588	10145925	0.1885
TCGA-W6-AA0S-01A	7	10146322	10198863	-0.1385
TCGA-W6-AA0S-01A	7	10202849	55643051	0.1959
TCGA-W6-AA0S-01A	7	55646589	73586988	0.1506
TCGA-W6-AA0S-01A	7	73587801	117762024	0.195
TCGA-W6-AA0S-01A	7	117762488	117858589	0.5961
TCGA-W6-AA0S-01A	7	117859559	158592540	0.1913
TCGA-W6-AA0S-01A	8	667625	15480580	0.1797
TCGA-W6-AA0S-01A	8	15484290	32051009	-0.5468
TCGA-W6-AA0S-01A	8	32051089	32064205	0.0787
TCGA-W6-AA0S-01A	8	32064657	32065171	-2.2577
TCGA-W6-AA0S-01A	8	32067995	129643576	0.1842
TCGA-W6-AA0S-01A	8	129645017	129760378	0.6611
TCGA-W6-AA0S-01A	8	129761605	144182542	0.1913
TCGA-W6-AA0S-01A	9	789794	1709382	0.139
TCGA-W6-AA0S-01A	9	1709472	7547216	0.18899999999999997
TCGA-W6-AA0S-01A	9	7550454	7550458	-0.9867
TCGA-W6-AA0S-01A	9	7550632	9649668	0.18899999999999997
TCGA-W6-AA0S-01A	9	9649938	15280475	0.1331
TCGA-W6-AA0S-01A	9	15282160	18951544	-0.5357
TCGA-W6-AA0S-01A	9	18952036	18952312	-2.3292
TCGA-W6-AA0S-01A	9	18952555	22305011	-0.4981
TCGA-W6-AA0S-01A	9	22307877	33108099	0.1235
TCGA-W6-AA0S-01A	9	33108572	34842548	0.6265
TCGA-W6-AA0S-01A	9	34846262	36062117	0.1902
TCGA-W6-AA0S-01A	9	36066223	38752071	-0.5442
TCGA-W6-AA0S-01A	9	68423153	111648256	0.1799
TCGA-W6-AA0S-01A	9	111650514	111650950	-2.0838
TCGA-W6-AA0S-01A	9	111653904	120708967	0.1807
TCGA-W6-AA0S-01A	9	120709055	120751770	0.5693
TCGA-W6-AA0S-01A	9	120754918	128592772	0.1908
TCGA-W6-AA0S-01A	9	128599654	128659184	0.6211
TCGA-W6-AA0S-01A	9	128661698	138044505	0.1846
TCGA-W6-AA0S-01A	10	366509	133411599	0.1778
TCGA-W6-AA0S-01A	11	456012	134272740	0.1787
TCGA-W6-AA0S-01A	12	780472	20774648	0.1719
TCGA-W6-AA0S-01A	12	20775464	21449177	-0.5514
TCGA-W6-AA0S-01A	12	21454727	21870667	0.1923
TCGA-W6-AA0S-01A	12	21877231	22754185	-0.5044
TCGA-W6-AA0S-01A	12	22760488	23698888	0.1751
TCGA-W6-AA0S-01A	12	23705287	25166603	-0.5148
TCGA-W6-AA0S-01A	12	25168149	25217605	0.5234
TCGA-W6-AA0S-01A	12	25217669	25221633	-0.0497
TCGA-W6-AA0S-01A	12	25221689	26132612	0.5652
TCGA-W6-AA0S-01A	12	26138816	26584582	-0.5301
TCGA-W6-AA0S-01A	12	26585326	26615909	0.271
TCGA-W6-AA0S-01A	12	26621156	26667082	0.614
TCGA-W6-AA0S-01A	12	26680564	26804563	0.1924
TCGA-W6-AA0S-01A	12	26813762	27652028	0.5693
TCGA-W6-AA0S-01A	12	27652906	32841895	-0.5263
TCGA-W6-AA0S-01A	12	32846987	38829764	0.4542
TCGA-W6-AA0S-01A	12	38834281	99409410	0.198
TCGA-W6-AA0S-01A	12	99409449	132605822	-0.5178
TCGA-W6-AA0S-01A	13	18874255	39957440	0.1742
TCGA-W6-AA0S-01A	13	39959647	52825379	0.2041
TCGA-W6-AA0S-01A	13	52827132	85274155	0.1764
TCGA-W6-AA0S-01A	13	85275996	85276209	-2.1131
TCGA-W6-AA0S-01A	13	85276509	98121551	0.1922
TCGA-W6-AA0S-01A	13	98123302	98335691	0.0618
TCGA-W6-AA0S-01A	13	98338396	114226675	0.1868
TCGA-W6-AA0S-01A	14	20033191	28814803	0.1621
TCGA-W6-AA0S-01A	14	28815319	28818782	-0.8759
TCGA-W6-AA0S-01A	14	28824080	35936236	0.18
TCGA-W6-AA0S-01A	14	35944148	38481423	-0.5313
TCGA-W6-AA0S-01A	14	38481810	51085455	0.1767
TCGA-W6-AA0S-01A	14	51085868	51827805	0.2605
TCGA-W6-AA0S-01A	14	51828634	51855540	0.1345
TCGA-W6-AA0S-01A	14	51857135	61335146	-0.5122
TCGA-W6-AA0S-01A	14	61340449	61647640	0.1869
TCGA-W6-AA0S-01A	14	61651765	65746724	-0.5087
TCGA-W6-AA0S-01A	14	65746747	65756582	-2.4772
TCGA-W6-AA0S-01A	14	65758260	76355060	-0.5041
TCGA-W6-AA0S-01A	14	76357348	76358905	-2.5267
TCGA-W6-AA0S-01A	14	76363073	79254485	-0.5273
TCGA-W6-AA0S-01A	14	79257297	79261755	-2.7673
TCGA-W6-AA0S-01A	14	79264738	105533894	-0.532
TCGA-W6-AA0S-01A	15	23437561	92182708	0.1845
TCGA-W6-AA0S-01A	15	92183073	92183333	-1.6759
TCGA-W6-AA0S-01A	15	92183472	101344124	0.1808
TCGA-W6-AA0S-01A	16	603333	61710917	0.1644
TCGA-W6-AA0S-01A	16	61711611	88459366	0.605
TCGA-W6-AA0S-01A	16	88459423	88459876	-1.0837
TCGA-W6-AA0S-01A	16	89234014	89317317	0.6451
TCGA-W6-AA0S-01A	17	1074619	21774057	-0.4995
TCGA-W6-AA0S-01A	17	26943491	57852014	0.1897
TCGA-W6-AA0S-01A	17	57853175	57968210	0.5696
TCGA-W6-AA0S-01A	17	57970555	82959812	0.1876
TCGA-W6-AA0S-01A	18	326691	3459380	-0.5299
TCGA-W6-AA0S-01A	18	3463967	7777035	0.1925
TCGA-W6-AA0S-01A	18	7779219	7829790	-0.4715
TCGA-W6-AA0S-01A	18	7831267	13785181	0.1913
TCGA-W6-AA0S-01A	18	13788362	70462786	0.1367
TCGA-W6-AA0S-01A	18	70463062	79349796	-0.5489
TCGA-W6-AA0S-01A	19	283868	14445955	0.1551
TCGA-W6-AA0S-01A	19	14446903	14578798	0.6076
TCGA-W6-AA0S-01A	19	14583587	28485724	0.1588
TCGA-W6-AA0S-01A	19	28485887	28841949	1.2451
TCGA-W6-AA0S-01A	19	28846445	29607146	0.8431
TCGA-W6-AA0S-01A	19	29615062	46772787	1.0856
TCGA-W6-AA0S-01A	19	46773197	58370362	-0.462
TCGA-W6-AA0S-01A	20	472817	7993651	-0.47700000000000004
TCGA-W6-AA0S-01A	20	7996933	7997097	-2.2109
TCGA-W6-AA0S-01A	20	8001332	17786390	-0.4781
TCGA-W6-AA0S-01A	20	17786635	17788683	-2.3903
TCGA-W6-AA0S-01A	20	17788895	20046350	-0.5046
TCGA-W6-AA0S-01A	20	20046410	20046552	-2.3042
TCGA-W6-AA0S-01A	20	20047528	23913299	-0.4889
TCGA-W6-AA0S-01A	20	23914970	63588502	0.1692
TCGA-W6-AA0S-01A	21	13974127	30212839	-0.4802
TCGA-W6-AA0S-01A	21	30213037	30221515	-1.7958
TCGA-W6-AA0S-01A	21	30225516	46262057	-0.4832
TCGA-W6-AA0S-01A	22	16934932	18131162	0.5857
TCGA-W6-AA0S-01A	22	21741482	48940621	-0.5343
TCGA-W6-AA0S-01A	X	3236359	22553214	0.0264
TCGA-W6-AA0S-01A	X	22564516	102158881	0.0042
TCGA-W6-AA0S-01A	X	102159348	116264724	0.0261
TCGA-W6-AA0S-01A	X	116265855	117337717	-0.7295
TCGA-W6-AA0S-01A	X	117341241	145490831	0.0055
TCGA-W6-AA0S-01A	X	145491295	145492435	1.3059
TCGA-W6-AA0S-01A	X	145492886	155677414	0.0044
TCGA-ZD-A8I3-01A	1	3301765	65279284	-0.4454
TCGA-ZD-A8I3-01A	1	65279924	65280048	-2.1951
TCGA-ZD-A8I3-01A	1	65280236	85878281	-0.4463
TCGA-ZD-A8I3-01A	1	85878606	247650984	0.2197
TCGA-ZD-A8I3-01A	2	480597	55449017	0.2292
TCGA-ZD-A8I3-01A	2	55450081	55455184	-0.5547
TCGA-ZD-A8I3-01A	2	55457894	140930355	0.2276
TCGA-ZD-A8I3-01A	2	140933102	221525272	0.2425
TCGA-ZD-A8I3-01A	2	221526467	237069677	0.2282
TCGA-ZD-A8I3-01A	2	237071943	237072209	1.2384
TCGA-ZD-A8I3-01A	2	237072277	241537572	0.2207
TCGA-ZD-A8I3-01A	3	2170634	11530129	-0.3864
TCGA-ZD-A8I3-01A	3	11531254	11549277	-1.8131
TCGA-ZD-A8I3-01A	3	11551539	11627848	-0.3981
TCGA-ZD-A8I3-01A	3	11628888	11646024	-1.7865
TCGA-ZD-A8I3-01A	3	11648976	77495482	-0.3754
TCGA-ZD-A8I3-01A	3	77495667	77495671	-2.5377
TCGA-ZD-A8I3-01A	3	77496060	126131755	-0.3728
TCGA-ZD-A8I3-01A	3	126132066	126132623	-2.432
TCGA-ZD-A8I3-01A	3	126132913	153958322	-0.3705
TCGA-ZD-A8I3-01A	3	153960074	153960899	-2.6336
TCGA-ZD-A8I3-01A	3	153962612	197812401	-0.3699
TCGA-ZD-A8I3-01A	4	1059384	57634986	0.2149
TCGA-ZD-A8I3-01A	4	57635142	57635246	-0.8944
TCGA-ZD-A8I3-01A	4	57639758	187842528	0.2226
TCGA-ZD-A8I3-01A	5	913983	31046649	0.2043
TCGA-ZD-A8I3-01A	5	31047619	60587252	0.2239
TCGA-ZD-A8I3-01A	5	60588406	76525154	0.20800000000000002
TCGA-ZD-A8I3-01A	5	76528140	76531909	-0.7459
TCGA-ZD-A8I3-01A	5	76620080	80373878	0.2118
TCGA-ZD-A8I3-01A	5	80375422	90508410	0.1826
TCGA-ZD-A8I3-01A	5	90509109	113279009	0.2158
TCGA-ZD-A8I3-01A	5	113279535	116294189	0.1759
TCGA-ZD-A8I3-01A	5	116294235	180934240	0.2179
TCGA-ZD-A8I3-01A	6	1011760	70317536	-0.0017
TCGA-ZD-A8I3-01A	6	70323775	78482147	-0.4384
TCGA-ZD-A8I3-01A	6	78483969	80297329	0.006
TCGA-ZD-A8I3-01A	6	80300531	80774772	-0.4693
TCGA-ZD-A8I3-01A	6	80775828	82036882	0.0075
TCGA-ZD-A8I3-01A	6	82037980	107743622	-0.4425
TCGA-ZD-A8I3-01A	6	107743931	107757615	-1.065
TCGA-ZD-A8I3-01A	6	107757817	155691911	-0.4425
TCGA-ZD-A8I3-01A	6	155694491	166180403	-0.4669
TCGA-ZD-A8I3-01A	6	166180964	166184325	-2.0908
TCGA-ZD-A8I3-01A	6	166188242	170596889	-0.4824
TCGA-ZD-A8I3-01A	7	664936	158592540	-0.2811
TCGA-ZD-A8I3-01A	8	667625	14868506	-0.0098
TCGA-ZD-A8I3-01A	8	14871149	14879753	-1.4140000000000001
TCGA-ZD-A8I3-01A	8	14883881	143512031	-0.0009
TCGA-ZD-A8I3-01A	8	143516839	143517141	-1.3067
TCGA-ZD-A8I3-01A	8	143520527	144182542	-0.001
TCGA-ZD-A8I3-01A	9	789794	88988077	-0.4513
TCGA-ZD-A8I3-01A	9	88989090	89003263	0.2957
TCGA-ZD-A8I3-01A	9	89007262	111959966	-0.4422
TCGA-ZD-A8I3-01A	9	111962214	111964482	-3.5273
TCGA-ZD-A8I3-01A	9	111965052	117420412	-0.4538
TCGA-ZD-A8I3-01A	9	117421865	117421983	-3.8259
TCGA-ZD-A8I3-01A	9	117422216	138044505	-0.4599
TCGA-ZD-A8I3-01A	10	366509	133411599	-0.0106
TCGA-ZD-A8I3-01A	11	456012	68489918	0.0173
TCGA-ZD-A8I3-01A	11	68493759	69871309	2.3393
TCGA-ZD-A8I3-01A	11	69881218	70474991	-0.0325
TCGA-ZD-A8I3-01A	11	70480702	70672963	2.3239
TCGA-ZD-A8I3-01A	11	70675286	120165747	0.0198
TCGA-ZD-A8I3-01A	11	120167980	120182030	-0.4725
TCGA-ZD-A8I3-01A	11	120182465	134272740	0.0165
TCGA-ZD-A8I3-01A	12	780472	12510418	0.2037
TCGA-ZD-A8I3-01A	12	12510762	110646048	0.2178
TCGA-ZD-A8I3-01A	12	110646627	132605822	0.2048
TCGA-ZD-A8I3-01A	13	18874255	114226675	-0.0113
TCGA-ZD-A8I3-01A	14	20033191	57355498	-0.0075
TCGA-ZD-A8I3-01A	14	57355637	57357655	-1.3822
TCGA-ZD-A8I3-01A	14	57357899	58571668	-0.0198
TCGA-ZD-A8I3-01A	14	58574840	58580257	-0.7884
TCGA-ZD-A8I3-01A	14	58584032	105533894	-0.0096
TCGA-ZD-A8I3-01A	15	23437561	101344124	-0.011000000000000001
TCGA-ZD-A8I3-01A	16	603333	2393942	0.2384
TCGA-ZD-A8I3-01A	16	2394192	4545747	0.192
TCGA-ZD-A8I3-01A	16	4548174	5252813	0.1151
TCGA-ZD-A8I3-01A	16	5253971	50888875	0.1972
TCGA-ZD-A8I3-01A	16	50891632	83760390	0.2155
TCGA-ZD-A8I3-01A	16	83760392	83760401	-1.2087
